item_id,transaction_id,product_id,quantity,price_per_unit,product_name,category
996,379,21,2,330.45,Smart Heater,Home Appliances
997,380,1,3,657.49,Educational Doll,Toys & Games
998,380,35,1,676.61,Hypoallergenic Hair Dryer,Beauty & Personal Care
999,381,9,3,907.16,Durable Stapler,Office Supplies
1000,381,17,3,437.4,Executive Pen Set,Office Supplies
1001,381,28,3,513.64,Recycled Pen Set,Office Supplies
1002,381,37,1,575.69,Classic Board Game,Toys & Games
1003,381,23,3,853.43,Compact Cabinet,Furniture
1004,382,9,1,907.16,Durable Stapler,Office Supplies
1005,382,28,1,513.64,Recycled Pen Set,Office Supplies
1006,382,17,1,437.4,Executive Pen Set,Office Supplies
1007,383,5,3,217.67,Classic Board Game,Toys & Games
1008,383,47,2,275.32,Limited Edition Self-Help Book,Books
1009,383,11,3,798.89,Electronic Puzzle,Toys & Games
1010,384,20,3,269.58,Interactive Building Blocks,Toys & Games
1011,385,9,2,907.16,Durable Stapler,Office Supplies
1012,385,17,1,437.4,Executive Pen Set,Office Supplies
1013,386,3,2,380.13,Luxury Moisturizer,Beauty & Personal Care
1014,387,17,1,437.4,Executive Pen Set,Office Supplies
1015,387,9,2,907.16,Durable Stapler,Office Supplies
1016,387,28,3,513.64,Recycled Pen Set,Office Supplies
1017,388,14,2,945.75,Modern Sofa,Furniture
1018,388,50,1,609.91,Wireless Smartwatch,Electronics
1019,388,6,2,969.12,Professional Ball,Sports & Outdoors
1020,389,19,3,470.88,Compact Vacuum,Home Appliances
1021,389,50,1,609.91,Wireless Smartwatch,Electronics
1022,389,1,2,657.49,Educational Doll,Toys & Games
1023,389,36,2,432.44,Energy-efficient Fan,Home Appliances
1024,389,43,2,871.0,Electric Toaster,Kitchen
1025,390,50,1,609.91,Wireless Smartwatch,Electronics
1026,391,31,1,11.91,Formal Jeans,Clothing
1027,392,20,1,269.58,Interactive Building Blocks,Toys & Games
1028,392,39,3,426.93,Ergonomic Cabinet,Furniture
1029,393,19,3,470.88,Compact Vacuum,Home Appliances
1030,394,32,3,881.19,Ceramic Mixer,Kitchen
1031,394,8,3,620.77,Casual Jeans,Clothing
1032,395,19,3,470.88,Compact Vacuum,Home Appliances
1033,395,37,2,575.69,Classic Board Game,Toys & Games
1034,395,10,3,224.96,Portable TV,Electronics
1035,396,28,3,513.64,Recycled Pen Set,Office Supplies
1036,396,17,3,437.4,Executive Pen Set,Office Supplies
1037,396,9,1,907.16,Durable Stapler,Office Supplies
1038,397,36,3,432.44,Energy-efficient Fan,Home Appliances
1039,397,10,1,224.96,Portable TV,Electronics
1040,398,45,3,500.45,Electric Cookware Set,Kitchen
1041,399,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1042,400,43,2,871.0,Electric Toaster,Kitchen
1043,400,2,1,58.73,Ceramic Blender,Kitchen
1044,400,32,3,881.19,Ceramic Mixer,Kitchen
1045,400,5,1,217.67,Classic Board Game,Toys & Games
1046,401,3,2,380.13,Luxury Moisturizer,Beauty & Personal Care
1047,401,21,2,330.45,Smart Heater,Home Appliances
1048,401,20,3,269.58,Interactive Building Blocks,Toys & Games
1049,401,16,2,164.09,Classic Puzzle,Toys & Games
1050,402,40,1,185.38,Ergonomic Cabinet,Furniture
1051,403,31,2,11.91,Formal Jeans,Clothing
1052,403,19,1,470.88,Compact Vacuum,Home Appliances
1053,404,11,1,798.89,Electronic Puzzle,Toys & Games
1054,404,45,2,500.45,Electric Cookware Set,Kitchen
1055,405,44,2,36.41,Wooden Cabinet,Furniture
1056,405,22,2,315.8,Premium Organizer,Office Supplies
1057,405,40,1,185.38,Ergonomic Cabinet,Furniture
1058,406,1,3,657.49,Educational Doll,Toys & Games
1059,406,23,2,853.43,Compact Cabinet,Furniture
1060,406,5,1,217.67,Classic Board Game,Toys & Games
1061,407,25,2,255.44,All-Weather Tent,Sports & Outdoors
1062,408,32,2,881.19,Ceramic Mixer,Kitchen
1063,408,20,1,269.58,Interactive Building Blocks,Toys & Games
1064,409,25,2,255.44,All-Weather Tent,Sports & Outdoors
1065,409,46,1,186.25,Natural Hair Dryer,Beauty & Personal Care
1066,410,31,3,11.91,Formal Jeans,Clothing
1067,410,28,3,513.64,Recycled Pen Set,Office Supplies
1068,411,14,1,945.75,Modern Sofa,Furniture
1069,411,15,2,670.76,Vintage Jacket,Clothing
1070,411,16,2,164.09,Classic Puzzle,Toys & Games
1071,411,7,3,669.73,Bestselling Biography,Books
1072,411,18,1,218.27,Hardcover Biography,Books
1073,412,20,3,269.58,Interactive Building Blocks,Toys & Games
1074,412,49,3,971.24,Creative Board Game,Toys & Games
1075,412,13,1,936.93,All-Weather Ball,Sports & Outdoors
1076,412,47,2,275.32,Limited Edition Self-Help Book,Books
1077,413,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1078,414,46,2,186.25,Natural Hair Dryer,Beauty & Personal Care
1079,414,1,3,657.49,Educational Doll,Toys & Games
1080,414,4,2,692.96,Vintage T-shirt,Clothing
1081,415,14,1,945.75,Modern Sofa,Furniture
1082,415,13,1,936.93,All-Weather Ball,Sports & Outdoors
1083,416,43,3,871.0,Electric Toaster,Kitchen
1084,416,32,3,881.19,Ceramic Mixer,Kitchen
1085,416,2,3,58.73,Ceramic Blender,Kitchen
1086,416,11,1,798.89,Electronic Puzzle,Toys & Games
1087,417,28,3,513.64,Recycled Pen Set,Office Supplies
1088,417,4,2,692.96,Vintage T-shirt,Clothing
1089,417,29,1,869.43,Casual Shirt,Clothing
1090,417,11,1,798.89,Electronic Puzzle,Toys & Games
1091,417,8,2,620.77,Casual Jeans,Clothing
1092,418,11,3,798.89,Electronic Puzzle,Toys & Games
1093,418,49,2,971.24,Creative Board Game,Toys & Games
1094,418,3,2,380.13,Luxury Moisturizer,Beauty & Personal Care
1095,418,31,2,11.91,Formal Jeans,Clothing
1096,418,8,3,620.77,Casual Jeans,Clothing
1097,419,9,1,907.16,Durable Stapler,Office Supplies
1098,419,17,2,437.4,Executive Pen Set,Office Supplies
1099,420,42,1,874.95,Vintage Shirt,Clothing
1100,420,9,2,907.16,Durable Stapler,Office Supplies
1101,420,18,2,218.27,Hardcover Biography,Books
1102,420,10,3,224.96,Portable TV,Electronics
1103,421,2,2,58.73,Ceramic Blender,Kitchen
1104,421,43,2,871.0,Electric Toaster,Kitchen
1105,421,32,3,881.19,Ceramic Mixer,Kitchen
1106,422,18,1,218.27,Hardcover Biography,Books
1107,422,10,2,224.96,Portable TV,Electronics
1108,422,30,1,144.69,Illustrated Self-Help Book,Books
1109,423,43,2,871.0,Electric Toaster,Kitchen
1110,423,41,1,572.96,Lightweight Tent,Sports & Outdoors
1111,424,22,3,315.8,Premium Organizer,Office Supplies
1112,424,15,2,670.76,Vintage Jacket,Clothing
1113,425,34,2,581.47,Natural Moisturizer,Beauty & Personal Care
1114,425,36,1,432.44,Energy-efficient Fan,Home Appliances
1115,426,27,2,33.26,Professional Shampoo,Beauty & Personal Care
1116,426,22,2,315.8,Premium Organizer,Office Supplies
1117,426,50,2,609.91,Wireless Smartwatch,Electronics
1118,427,50,1,609.91,Wireless Smartwatch,Electronics
1119,427,11,3,798.89,Electronic Puzzle,Toys & Games
1120,428,19,2,470.88,Compact Vacuum,Home Appliances
1121,428,1,3,657.49,Educational Doll,Toys & Games
1122,428,50,3,609.91,Wireless Smartwatch,Electronics
1123,429,43,3,871.0,Electric Toaster,Kitchen
1124,430,14,1,945.75,Modern Sofa,Furniture
1125,430,36,3,432.44,Energy-efficient Fan,Home Appliances
1126,431,19,3,470.88,Compact Vacuum,Home Appliances
1127,431,50,3,609.91,Wireless Smartwatch,Electronics
1128,432,34,2,581.47,Natural Moisturizer,Beauty & Personal Care
1129,432,28,3,513.64,Recycled Pen Set,Office Supplies
1130,432,12,2,853.97,Designer Shirt,Clothing
1131,432,42,1,874.95,Vintage Shirt,Clothing
1132,432,2,2,58.73,Ceramic Blender,Kitchen
1133,433,31,3,11.91,Formal Jeans,Clothing
1134,433,4,2,692.96,Vintage T-shirt,Clothing
1135,434,7,3,669.73,Bestselling Biography,Books
1136,434,46,2,186.25,Natural Hair Dryer,Beauty & Personal Care
1137,435,2,3,58.73,Ceramic Blender,Kitchen
1138,435,43,2,871.0,Electric Toaster,Kitchen
1139,435,32,3,881.19,Ceramic Mixer,Kitchen
1140,435,11,3,798.89,Electronic Puzzle,Toys & Games
1141,436,20,1,269.58,Interactive Building Blocks,Toys & Games
1142,436,21,3,330.45,Smart Heater,Home Appliances
1143,437,24,2,116.35,Wireless TV,Electronics
1144,437,2,1,58.73,Ceramic Blender,Kitchen
1145,437,45,2,500.45,Electric Cookware Set,Kitchen
1146,437,10,2,224.96,Portable TV,Electronics
1147,438,17,1,437.4,Executive Pen Set,Office Supplies
1148,438,9,1,907.16,Durable Stapler,Office Supplies
1149,438,28,3,513.64,Recycled Pen Set,Office Supplies
1150,438,50,3,609.91,Wireless Smartwatch,Electronics
1151,439,15,3,670.76,Vintage Jacket,Clothing
1152,439,1,1,657.49,Educational Doll,Toys & Games
1153,439,49,2,971.24,Creative Board Game,Toys & Games
1154,439,46,1,186.25,Natural Hair Dryer,Beauty & Personal Care
1155,440,37,2,575.69,Classic Board Game,Toys & Games
1156,440,20,3,269.58,Interactive Building Blocks,Toys & Games
1157,441,25,2,255.44,All-Weather Tent,Sports & Outdoors
1158,441,7,3,669.73,Bestselling Biography,Books
1159,441,28,3,513.64,Recycled Pen Set,Office Supplies
1160,441,20,3,269.58,Interactive Building Blocks,Toys & Games
1161,442,1,1,657.49,Educational Doll,Toys & Games
1162,442,50,2,609.91,Wireless Smartwatch,Electronics
1163,442,19,3,470.88,Compact Vacuum,Home Appliances
1164,443,2,3,58.73,Ceramic Blender,Kitchen
1165,443,43,3,871.0,Electric Toaster,Kitchen
1166,443,32,1,881.19,Ceramic Mixer,Kitchen
1167,443,37,3,575.69,Classic Board Game,Toys & Games
1168,443,26,2,27.02,Portable Fitness Tracker,Sports & Outdoors
1169,444,22,1,315.8,Premium Organizer,Office Supplies
1170,444,15,2,670.76,Vintage Jacket,Clothing
1171,445,37,3,575.69,Classic Board Game,Toys & Games
1172,445,33,3,872.23,Durable Backpack,Sports & Outdoors
1173,446,49,3,971.24,Creative Board Game,Toys & Games
1174,446,32,2,881.19,Ceramic Mixer,Kitchen
1175,447,2,1,58.73,Ceramic Blender,Kitchen
1176,447,4,3,692.96,Vintage T-shirt,Clothing
1177,448,9,1,907.16,Durable Stapler,Office Supplies
1178,448,28,3,513.64,Recycled Pen Set,Office Supplies
1179,449,1,3,657.49,Educational Doll,Toys & Games
1180,449,50,3,609.91,Wireless Smartwatch,Electronics
1181,450,43,1,871.0,Electric Toaster,Kitchen
1182,450,32,3,881.19,Ceramic Mixer,Kitchen
1183,451,1,2,657.49,Educational Doll,Toys & Games
1184,451,19,2,470.88,Compact Vacuum,Home Appliances
1185,451,50,3,609.91,Wireless Smartwatch,Electronics
1186,452,3,1,380.13,Luxury Moisturizer,Beauty & Personal Care
1187,452,2,1,58.73,Ceramic Blender,Kitchen
1188,453,17,3,437.4,Executive Pen Set,Office Supplies
1189,453,28,1,513.64,Recycled Pen Set,Office Supplies
1190,454,10,3,224.96,Portable TV,Electronics
1191,454,44,3,36.41,Wooden Cabinet,Furniture
1192,454,14,2,945.75,Modern Sofa,Furniture
1193,455,2,3,58.73,Ceramic Blender,Kitchen
1194,455,27,3,33.26,Professional Shampoo,Beauty & Personal Care
1195,455,39,1,426.93,Ergonomic Cabinet,Furniture
1196,455,31,3,11.91,Formal Jeans,Clothing
1197,455,4,3,692.96,Vintage T-shirt,Clothing
1198,456,16,3,164.09,Classic Puzzle,Toys & Games
1199,456,11,2,798.89,Electronic Puzzle,Toys & Games
1200,457,19,1,470.88,Compact Vacuum,Home Appliances
1201,457,1,1,657.49,Educational Doll,Toys & Games
1202,457,50,3,609.91,Wireless Smartwatch,Electronics
1203,458,27,1,33.26,Professional Shampoo,Beauty & Personal Care
1204,459,31,2,11.91,Formal Jeans,Clothing
1205,460,50,2,609.91,Wireless Smartwatch,Electronics
1206,460,1,3,657.49,Educational Doll,Toys & Games
1207,461,9,1,907.16,Durable Stapler,Office Supplies
1208,461,17,1,437.4,Executive Pen Set,Office Supplies
1209,461,28,1,513.64,Recycled Pen Set,Office Supplies
1210,462,50,1,609.91,Wireless Smartwatch,Electronics
1211,462,19,1,470.88,Compact Vacuum,Home Appliances
1212,462,1,1,657.49,Educational Doll,Toys & Games
1213,463,6,1,969.12,Professional Ball,Sports & Outdoors
1214,464,9,2,907.16,Durable Stapler,Office Supplies
1215,465,1,1,657.49,Educational Doll,Toys & Games
1216,466,43,2,871.0,Electric Toaster,Kitchen
1217,466,32,2,881.19,Ceramic Mixer,Kitchen
1218,466,2,1,58.73,Ceramic Blender,Kitchen
1219,467,1,1,657.49,Educational Doll,Toys & Games
1220,467,50,2,609.91,Wireless Smartwatch,Electronics
1221,468,24,2,116.35,Wireless TV,Electronics
1222,468,30,1,144.69,Illustrated Self-Help Book,Books
1223,468,6,2,969.12,Professional Ball,Sports & Outdoors
1224,469,47,2,275.32,Limited Edition Self-Help Book,Books
1225,469,27,3,33.26,Professional Shampoo,Beauty & Personal Care
1226,470,21,1,330.45,Smart Heater,Home Appliances
1227,471,11,1,798.89,Electronic Puzzle,Toys & Games
1228,472,32,2,881.19,Ceramic Mixer,Kitchen
1229,472,43,1,871.0,Electric Toaster,Kitchen
1230,472,2,1,58.73,Ceramic Blender,Kitchen
1231,472,25,2,255.44,All-Weather Tent,Sports & Outdoors
1232,473,14,3,945.75,Modern Sofa,Furniture
1233,473,43,1,871.0,Electric Toaster,Kitchen
1234,473,44,2,36.41,Wooden Cabinet,Furniture
1235,474,46,3,186.25,Natural Hair Dryer,Beauty & Personal Care
1236,474,8,3,620.77,Casual Jeans,Clothing
1237,474,6,2,969.12,Professional Ball,Sports & Outdoors
1238,474,14,2,945.75,Modern Sofa,Furniture
1239,475,9,3,907.16,Durable Stapler,Office Supplies
1240,475,28,1,513.64,Recycled Pen Set,Office Supplies
1241,476,33,3,872.23,Durable Backpack,Sports & Outdoors
1242,476,45,1,500.45,Electric Cookware Set,Kitchen
1243,476,43,3,871.0,Electric Toaster,Kitchen
1244,477,45,2,500.45,Electric Cookware Set,Kitchen
1245,478,9,3,907.16,Durable Stapler,Office Supplies
1246,479,34,1,581.47,Natural Moisturizer,Beauty & Personal Care
1247,479,21,3,330.45,Smart Heater,Home Appliances
1248,480,23,2,853.43,Compact Cabinet,Furniture
1249,480,13,1,936.93,All-Weather Ball,Sports & Outdoors
1250,480,12,3,853.97,Designer Shirt,Clothing
1251,481,2,3,58.73,Ceramic Blender,Kitchen
1252,481,32,2,881.19,Ceramic Mixer,Kitchen
1253,481,43,1,871.0,Electric Toaster,Kitchen
1254,481,39,2,426.93,Ergonomic Cabinet,Furniture
1255,482,1,3,657.49,Educational Doll,Toys & Games
1256,482,50,2,609.91,Wireless Smartwatch,Electronics
1257,482,19,3,470.88,Compact Vacuum,Home Appliances
1258,483,20,3,269.58,Interactive Building Blocks,Toys & Games
1259,483,37,1,575.69,Classic Board Game,Toys & Games
1260,484,50,1,609.91,Wireless Smartwatch,Electronics
1261,484,19,2,470.88,Compact Vacuum,Home Appliances
1262,484,1,1,657.49,Educational Doll,Toys & Games
1263,485,41,1,572.96,Lightweight Tent,Sports & Outdoors
1264,485,7,1,669.73,Bestselling Biography,Books
1265,485,29,3,869.43,Casual Shirt,Clothing
1266,486,22,2,315.8,Premium Organizer,Office Supplies
1267,486,32,3,881.19,Ceramic Mixer,Kitchen
1268,486,34,2,581.47,Natural Moisturizer,Beauty & Personal Care
1269,486,8,2,620.77,Casual Jeans,Clothing
1270,486,19,3,470.88,Compact Vacuum,Home Appliances
1271,487,9,1,907.16,Durable Stapler,Office Supplies
1272,487,28,3,513.64,Recycled Pen Set,Office Supplies
1273,487,17,2,437.4,Executive Pen Set,Office Supplies
1274,487,6,2,969.12,Professional Ball,Sports & Outdoors
1275,488,8,2,620.77,Casual Jeans,Clothing
1276,489,32,1,881.19,Ceramic Mixer,Kitchen
1277,489,43,2,871.0,Electric Toaster,Kitchen
1278,489,2,1,58.73,Ceramic Blender,Kitchen
1279,490,50,2,609.91,Wireless Smartwatch,Electronics
1280,490,1,2,657.49,Educational Doll,Toys & Games
1281,491,43,3,871.0,Electric Toaster,Kitchen
1282,491,32,1,881.19,Ceramic Mixer,Kitchen
1283,491,12,2,853.97,Designer Shirt,Clothing
1284,492,1,2,657.49,Educational Doll,Toys & Games
1285,492,19,3,470.88,Compact Vacuum,Home Appliances
1286,492,50,2,609.91,Wireless Smartwatch,Electronics
1287,493,45,2,500.45,Electric Cookware Set,Kitchen
1288,493,36,1,432.44,Energy-efficient Fan,Home Appliances
1289,493,25,3,255.44,All-Weather Tent,Sports & Outdoors
1290,493,8,1,620.77,Casual Jeans,Clothing
1291,494,45,3,500.45,Electric Cookware Set,Kitchen
1292,494,36,1,432.44,Energy-efficient Fan,Home Appliances
1293,494,37,3,575.69,Classic Board Game,Toys & Games
1294,494,23,2,853.43,Compact Cabinet,Furniture
1295,495,50,2,609.91,Wireless Smartwatch,Electronics
1296,496,17,1,437.4,Executive Pen Set,Office Supplies
1297,497,39,1,426.93,Ergonomic Cabinet,Furniture
1298,497,26,3,27.02,Portable Fitness Tracker,Sports & Outdoors
1299,498,1,2,657.49,Educational Doll,Toys & Games
1300,498,50,2,609.91,Wireless Smartwatch,Electronics
1301,498,19,2,470.88,Compact Vacuum,Home Appliances
1302,499,22,1,315.8,Premium Organizer,Office Supplies
1303,499,9,2,907.16,Durable Stapler,Office Supplies
1304,499,47,1,275.32,Limited Edition Self-Help Book,Books
1305,499,23,2,853.43,Compact Cabinet,Furniture
1306,500,38,3,898.61,Organic Moisturizer,Beauty & Personal Care
1307,501,32,1,881.19,Ceramic Mixer,Kitchen
1308,501,10,2,224.96,Portable TV,Electronics
1309,502,9,3,907.16,Durable Stapler,Office Supplies
1310,502,17,2,437.4,Executive Pen Set,Office Supplies
1311,502,28,1,513.64,Recycled Pen Set,Office Supplies
1312,503,1,1,657.49,Educational Doll,Toys & Games
1313,503,5,1,217.67,Classic Board Game,Toys & Games
1314,504,32,1,881.19,Ceramic Mixer,Kitchen
1315,504,2,3,58.73,Ceramic Blender,Kitchen
1316,504,43,2,871.0,Electric Toaster,Kitchen
1317,504,46,3,186.25,Natural Hair Dryer,Beauty & Personal Care
1318,505,17,1,437.4,Executive Pen Set,Office Supplies
1319,505,9,1,907.16,Durable Stapler,Office Supplies
1320,505,28,3,513.64,Recycled Pen Set,Office Supplies
1321,506,45,3,500.45,Electric Cookware Set,Kitchen
1322,506,32,1,881.19,Ceramic Mixer,Kitchen
1323,507,43,2,871.0,Electric Toaster,Kitchen
1324,507,2,3,58.73,Ceramic Blender,Kitchen
1325,507,32,3,881.19,Ceramic Mixer,Kitchen
1326,508,37,1,575.69,Classic Board Game,Toys & Games
1327,509,43,3,871.0,Electric Toaster,Kitchen
1328,510,1,2,657.49,Educational Doll,Toys & Games
1329,510,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1330,510,32,2,881.19,Ceramic Mixer,Kitchen
1331,511,33,1,872.23,Durable Backpack,Sports & Outdoors
1332,511,22,1,315.8,Premium Organizer,Office Supplies
1333,512,43,1,871.0,Electric Toaster,Kitchen
1334,512,17,1,437.4,Executive Pen Set,Office Supplies
1335,512,18,2,218.27,Hardcover Biography,Books
1336,513,40,1,185.38,Ergonomic Cabinet,Furniture
1337,513,8,2,620.77,Casual Jeans,Clothing
1338,513,45,3,500.45,Electric Cookware Set,Kitchen
1339,514,3,3,380.13,Luxury Moisturizer,Beauty & Personal Care
1340,514,45,3,500.45,Electric Cookware Set,Kitchen
1341,515,45,1,500.45,Electric Cookware Set,Kitchen
1342,515,34,3,581.47,Natural Moisturizer,Beauty & Personal Care
1343,516,30,2,144.69,Illustrated Self-Help Book,Books
1344,516,6,2,969.12,Professional Ball,Sports & Outdoors
1345,516,14,3,945.75,Modern Sofa,Furniture
1346,517,32,3,881.19,Ceramic Mixer,Kitchen
1347,517,43,1,871.0,Electric Toaster,Kitchen
1348,518,25,1,255.44,All-Weather Tent,Sports & Outdoors
1349,518,20,2,269.58,Interactive Building Blocks,Toys & Games
1350,518,38,2,898.61,Organic Moisturizer,Beauty & Personal Care
1351,519,2,3,58.73,Ceramic Blender,Kitchen
1352,520,25,1,255.44,All-Weather Tent,Sports & Outdoors
1353,520,12,2,853.97,Designer Shirt,Clothing
1354,521,45,3,500.45,Electric Cookware Set,Kitchen
1355,521,31,1,11.91,Formal Jeans,Clothing
1356,522,8,1,620.77,Casual Jeans,Clothing
1357,522,22,1,315.8,Premium Organizer,Office Supplies
1358,522,15,1,670.76,Vintage Jacket,Clothing
1359,523,28,3,513.64,Recycled Pen Set,Office Supplies
1360,523,17,3,437.4,Executive Pen Set,Office Supplies
1361,524,50,3,609.91,Wireless Smartwatch,Electronics
1362,524,1,3,657.49,Educational Doll,Toys & Games
1363,525,43,2,871.0,Electric Toaster,Kitchen
1364,525,2,3,58.73,Ceramic Blender,Kitchen
1365,526,31,3,11.91,Formal Jeans,Clothing
1366,526,47,3,275.32,Limited Edition Self-Help Book,Books
1367,526,34,2,581.47,Natural Moisturizer,Beauty & Personal Care
1368,526,1,1,657.49,Educational Doll,Toys & Games
1369,527,19,3,470.88,Compact Vacuum,Home Appliances
1370,527,40,2,185.38,Ergonomic Cabinet,Furniture
1371,527,26,2,27.02,Portable Fitness Tracker,Sports & Outdoors
1372,527,3,2,380.13,Luxury Moisturizer,Beauty & Personal Care
1373,527,29,2,869.43,Casual Shirt,Clothing
1374,528,16,3,164.09,Classic Puzzle,Toys & Games
1375,528,8,3,620.77,Casual Jeans,Clothing
1376,529,1,1,657.49,Educational Doll,Toys & Games
1377,530,31,1,11.91,Formal Jeans,Clothing
1378,530,41,2,572.96,Lightweight Tent,Sports & Outdoors
1379,530,23,1,853.43,Compact Cabinet,Furniture
1380,531,2,1,58.73,Ceramic Blender,Kitchen
1381,531,43,1,871.0,Electric Toaster,Kitchen
1382,532,43,3,871.0,Electric Toaster,Kitchen
1383,532,32,3,881.19,Ceramic Mixer,Kitchen
1384,532,2,2,58.73,Ceramic Blender,Kitchen
1385,532,40,1,185.38,Ergonomic Cabinet,Furniture
1386,532,36,3,432.44,Energy-efficient Fan,Home Appliances
1387,533,32,2,881.19,Ceramic Mixer,Kitchen
1388,533,43,1,871.0,Electric Toaster,Kitchen
1389,533,2,2,58.73,Ceramic Blender,Kitchen
1390,533,16,2,164.09,Classic Puzzle,Toys & Games
1391,534,2,2,58.73,Ceramic Blender,Kitchen
1392,535,39,3,426.93,Ergonomic Cabinet,Furniture
1393,535,42,3,874.95,Vintage Shirt,Clothing
1394,536,7,2,669.73,Bestselling Biography,Books
1395,536,23,3,853.43,Compact Cabinet,Furniture
1396,536,35,3,676.61,Hypoallergenic Hair Dryer,Beauty & Personal Care
1397,537,37,3,575.69,Classic Board Game,Toys & Games
1398,537,19,2,470.88,Compact Vacuum,Home Appliances
1399,538,38,3,898.61,Organic Moisturizer,Beauty & Personal Care
1400,538,42,1,874.95,Vintage Shirt,Clothing
1401,538,23,2,853.43,Compact Cabinet,Furniture
1402,538,7,1,669.73,Bestselling Biography,Books
1403,539,1,3,657.49,Educational Doll,Toys & Games
1404,539,19,3,470.88,Compact Vacuum,Home Appliances
1405,539,50,2,609.91,Wireless Smartwatch,Electronics
1406,540,50,1,609.91,Wireless Smartwatch,Electronics
1407,540,1,1,657.49,Educational Doll,Toys & Games
1408,540,19,3,470.88,Compact Vacuum,Home Appliances
1409,541,10,1,224.96,Portable TV,Electronics
1410,541,36,1,432.44,Energy-efficient Fan,Home Appliances
1411,542,28,2,513.64,Recycled Pen Set,Office Supplies
1412,543,28,2,513.64,Recycled Pen Set,Office Supplies
1413,543,17,2,437.4,Executive Pen Set,Office Supplies
1414,543,9,2,907.16,Durable Stapler,Office Supplies
1415,543,22,3,315.8,Premium Organizer,Office Supplies
1416,544,43,1,871.0,Electric Toaster,Kitchen
1417,545,43,1,871.0,Electric Toaster,Kitchen
1418,545,2,3,58.73,Ceramic Blender,Kitchen
1419,545,32,1,881.19,Ceramic Mixer,Kitchen
1420,545,16,3,164.09,Classic Puzzle,Toys & Games
1421,546,16,2,164.09,Classic Puzzle,Toys & Games
1422,546,3,2,380.13,Luxury Moisturizer,Beauty & Personal Care
1423,547,9,3,907.16,Durable Stapler,Office Supplies
1424,547,17,3,437.4,Executive Pen Set,Office Supplies
1425,548,36,2,432.44,Energy-efficient Fan,Home Appliances
1426,548,19,3,470.88,Compact Vacuum,Home Appliances
1427,548,4,3,692.96,Vintage T-shirt,Clothing
1428,548,35,1,676.61,Hypoallergenic Hair Dryer,Beauty & Personal Care
1429,549,50,3,609.91,Wireless Smartwatch,Electronics
1430,549,1,2,657.49,Educational Doll,Toys & Games
1431,549,19,3,470.88,Compact Vacuum,Home Appliances
1432,550,27,2,33.26,Professional Shampoo,Beauty & Personal Care
1433,550,41,3,572.96,Lightweight Tent,Sports & Outdoors
1434,550,45,3,500.45,Electric Cookware Set,Kitchen
1435,551,32,1,881.19,Ceramic Mixer,Kitchen
1436,551,43,2,871.0,Electric Toaster,Kitchen
1437,552,10,2,224.96,Portable TV,Electronics
1438,553,1,3,657.49,Educational Doll,Toys & Games
1439,553,29,2,869.43,Casual Shirt,Clothing
1440,553,17,2,437.4,Executive Pen Set,Office Supplies
1441,554,23,1,853.43,Compact Cabinet,Furniture
1442,555,29,3,869.43,Casual Shirt,Clothing
1443,555,44,3,36.41,Wooden Cabinet,Furniture
1444,555,17,2,437.4,Executive Pen Set,Office Supplies
1445,555,48,1,353.38,Portable Bicycle,Sports & Outdoors
1446,555,47,1,275.32,Limited Edition Self-Help Book,Books
1447,556,20,3,269.58,Interactive Building Blocks,Toys & Games
1448,556,45,2,500.45,Electric Cookware Set,Kitchen
1449,557,50,1,609.91,Wireless Smartwatch,Electronics
1450,558,10,3,224.96,Portable TV,Electronics
1451,559,33,3,872.23,Durable Backpack,Sports & Outdoors
1452,560,1,2,657.49,Educational Doll,Toys & Games
1453,560,19,3,470.88,Compact Vacuum,Home Appliances
1454,560,50,3,609.91,Wireless Smartwatch,Electronics
1455,561,22,2,315.8,Premium Organizer,Office Supplies
1456,561,20,2,269.58,Interactive Building Blocks,Toys & Games
1457,562,50,3,609.91,Wireless Smartwatch,Electronics
1458,562,1,3,657.49,Educational Doll,Toys & Games
1459,562,19,1,470.88,Compact Vacuum,Home Appliances
1460,562,38,1,898.61,Organic Moisturizer,Beauty & Personal Care
1461,562,22,1,315.8,Premium Organizer,Office Supplies
1462,563,30,1,144.69,Illustrated Self-Help Book,Books
1463,563,46,2,186.25,Natural Hair Dryer,Beauty & Personal Care
1464,563,11,3,798.89,Electronic Puzzle,Toys & Games
1465,564,15,1,670.76,Vintage Jacket,Clothing
1466,564,27,1,33.26,Professional Shampoo,Beauty & Personal Care
1467,564,7,2,669.73,Bestselling Biography,Books
1468,564,14,3,945.75,Modern Sofa,Furniture
1469,565,2,1,58.73,Ceramic Blender,Kitchen
1470,565,32,1,881.19,Ceramic Mixer,Kitchen
1471,565,43,1,871.0,Electric Toaster,Kitchen
1472,565,10,3,224.96,Portable TV,Electronics
1473,566,28,3,513.64,Recycled Pen Set,Office Supplies
1474,566,9,1,907.16,Durable Stapler,Office Supplies
1475,566,17,3,437.4,Executive Pen Set,Office Supplies
1476,566,10,2,224.96,Portable TV,Electronics
1477,566,18,1,218.27,Hardcover Biography,Books
1478,567,46,2,186.25,Natural Hair Dryer,Beauty & Personal Care
1479,567,38,2,898.61,Organic Moisturizer,Beauty & Personal Care
1480,568,45,1,500.45,Electric Cookware Set,Kitchen
